filepath,norm_emit_x,norm_emit_y,norm_emit_z,SOL10111:solenoid_field_scale,CQ10121:b1_gradient,SQ10122:b1_gradient,GUNF:rf_field_scale,GUNF:theta0_deg,distgen:total_charge
/sdf/scratch/users/t/tiffan/electrons_PMES_51/6fb496a403a429810c05ed5998810eb8.h5,6.0740889e-06,6.2070541e-06,2.8454405e-05,-0.2623027975660391,-0.07080395887611016,-0.041398862801154034,48385002.207904294,-69.84175307021061,5.037226709256913e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1ac77b8cb6fe22136ca365123fa12e0d.h5,5.8436914e-06,1.709841e-05,3.7486759e-05,-0.2624101161118992,0.015268874773881962,0.05039278589396588,51937404.172247544,-67.11370878505605,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/09f8421c0d20c04116d58c1ca25d28a3.h5,6.3278119e-06,5.8223731e-06,2.9313982e-05,-0.22987985246704196,0.013646515829410732,0.030395095022375543,49750699.74942652,-64.05410664362502,5.094002867071481e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/45d58b030fe016b8ae392d45115534db.h5,1.5324127e-05,7.1555746e-06,2.7556015e-05,-0.23910893943010633,0.0007761695795032043,0.018351358572935808,51519260.71626893,-66.0191823531105,5.02686441108515e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/946c25231a8278b0fe33a4fac6c5ea56.h5,6.1516028e-06,6.6844031e-06,2.3161529e-05,-0.21215305916027896,-0.02649250490549994,-0.017457041331278112,50020157.35055302,-64.83369312279723,5.057109545501095e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0a31f9786672f541a8c4e2efa9fb87f3.h5,3.7255768e-06,5.9300481e-06,2.2121771e-05,-0.22691047500632458,-0.015013716941806407,-0.013623449479008794,50906155.70754167,-65.8642866093521,5.089464997785071e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/73ee1e93fb8c916aff30d692247556c1.h5,6.0654668e-06,7.9915182e-06,2.2059889e-05,-0.20297752015001588,0.008233701580749004,-0.0023014538343633234,50358473.21857738,-69.7283510572423,5.01216485508039e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/510ee9c02a20b47d0a943e92feb2927e.h5,6.9300728e-06,5.1467637e-06,2.9526714e-05,-0.24254087527661175,0.000817155811047526,0.010886413102772234,51679037.7918771,-64.0379529078532,5.001862434865875e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/eb2612fcfbf84604a6d80f964084ac79.h5,5.3962334e-06,6.2479892e-06,2.1585613e-05,-0.24559798201882538,0.003747639608700122,0.014550571077604293,52812388.28184007,-68.4019870185408,5.0294007026318e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f07146058f51fe9ee324aa20617517d3.h5,6.3635842e-06,6.9092886e-06,2.4363288e-05,-0.22469867709401076,-0.0003253905902487358,-0.012147425942589987,49228521.6823947,-66.36892116911734,5.004788450761324e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1416998de6b9064ce2b1e2a92351218f.h5,5.3867715e-06,6.0507307e-06,2.6173255e-05,-0.23765137715012447,-0.0009329239265961076,0.022339532238967213,49010616.21727309,-61.73559956849316,5.012906626123606e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3dadc2d4331ce6720586831e0f0ba798.h5,1.8440758e-05,1.5349864e-05,2.8953784e-05,-0.22353296113951895,-0.03467884973874104,0.042935927376461056,52724948.56854089,-61.52126442967933,5.01783862390427e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8213aae0e4bfd4af795c1c9b09f88320.h5,3.2914769e-06,4.928537e-06,2.0274359e-05,-0.2536367744213763,-0.04369845903826415,-0.005397831571693832,51232437.61051721,-69.50008625502579,5.029941889697813e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b78b511e9153da116410fc18b1dadf6c.h5,7.5657189e-06,6.7034136e-06,2.6278515e-05,-0.20181352462306337,0.026563442899746117,0.0350241629438391,49815161.2113764,-68.76091040252946,5.05083386197357e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ad86a8f892582bbb2c10582c8ca69029.h5,5.0572198e-06,3.5786371e-06,2.6439167e-05,-0.24685722191033788,0.028272062990680684,0.051619158165208484,47892616.182771854,-69.13250496352562,5.083618110810563e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/10e1a0ce5fda5fe711ed555e25f84358.h5,5.883082e-06,5.429708e-06,2.1369841e-05,-0.2228512642015584,0.012698956265155147,0.011865707865025147,50149928.055753715,-63.542934247244474,5.051166620511162e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5817942c72abe995dc794ad89eb799c3.h5,6.9430444e-06,7.967471e-06,3.0786938e-05,-0.2225705663729177,-0.028096937443906164,-0.029860507955829275,48291926.54388654,-67.92284276153896,5.071404434686403e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b6a7dd378411d7145e309a26a97f0ed8.h5,2.363106e-05,2.3898014e-05,2.0945141e-05,-0.20432190959140872,-0.0661818075437455,0.043536477719360464,48060484.894255266,-62.083482765019696,5.094073032925129e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8a8e92c3154717424fbdc0837ae7eb7b.h5,9.6174138e-06,1.6292431e-05,3.2524162e-05,-0.24661971474207625,0.025246030117803592,0.01905619194749952,50810686.61621206,-64.89316740625686,5.05722353976436e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e5a80896cc4a13636ce6742e483e7931.h5,8.254109e-06,2.1922924e-05,2.4202604e-05,-0.2205565170378469,0.01426312659254228,0.025904563686951626,51083785.540408954,-59.8189098545928,5.008626011289539e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/55853ca91e7f45f4405c669a1dd618d6.h5,1.3427567e-05,1.4194482e-05,2.2763951e-05,-0.22839495025321738,-0.07250033275993528,-0.017922588289770582,52426849.94418365,-63.44867756276179,5.023979724498032e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ae341d3e6bb2fcf1904995b36d7edb35.h5,4.9025285e-06,4.9456683e-06,2.9761398e-05,-0.24969309843633164,-0.02103532978271258,-0.009338408872971118,52813926.75245206,-66.68470072347824,5.041384700441333e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c407dd92f0f35719349852bd4bfce674.h5,1.3105239e-05,1.2134545e-05,3.0982004e-05,-0.22322340686264952,0.03639358866524092,-0.0028783830710009464,51867465.27530156,-58.025479058375346,5.033490928694326e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/002248e5b61cf4507dd90fe2ac3b342e.h5,6.0263818e-06,1.0898964e-05,2.0498533e-05,-0.20913442283344685,-0.13573139489467964,-0.13878271105184223,49549026.183944084,-69.60837412566889,5.053577470626304e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b42a798bc1f3d64cbfcb9fa3988ab52d.h5,5.9468446e-06,5.7969892e-06,2.1125414e-05,-0.2021681216556047,0.0005142202198894722,0.00020129464541475406,49997212.27061679,-68.40819170516538,5.073140951651832e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c184a14a61654a7a6dcab093ef00eaee.h5,5.2428424e-06,6.0330091e-06,3.0273114e-05,-0.23170064726579614,-0.019998070924115267,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.056306161797647e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c2b718684b8bb3a45d73834123ab3d21.h5,6.0631848e-06,5.8707472e-06,2.8721989e-05,-0.24195831322074568,0.013913802916177463,0.0011645057798892744,53065642.01354234,-68.83640682251483,5.073419613699662e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/eaa0afa50871c5c018d391fae6ec3018.h5,7.3997687e-06,7.0836291e-06,2.2551615e-05,-0.20289514936716238,0.014539430818561449,-0.0027536864454829283,49294791.6068175,-68.61879816080241,5.00505199207145e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/813634feddf50eba1a093a06a7bc9a1e.h5,5.9727778e-06,5.8544225e-06,2.1393585e-05,-0.20445974008054404,0.002623615123387469,0.013174202448953357,48109373.78860899,-69.77891818512411,5.029456928960555e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/762259b67e3a54d0e20461bc5c331135.h5,4.5351497e-06,5.6470693e-06,1.8982195e-05,-0.23492629661698738,-0.005413882977593506,-0.007968123659373856,51475117.1895395,-68.32245549144366,5.007554627221087e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/862d4b1b6e578b6d2037252c10d8d37f.h5,2.225864e-05,2.3561362e-05,3.5303276e-05,-0.20798405490094984,-0.013268886542803587,0.09757557911910414,48594337.569609016,-64.61354522728736,5.051529662008042e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c8b7fce1654e9ce9f06c6b9d6efaa663.h5,9.3959177e-06,1.1400318e-05,2.2733793e-05,-0.20915979428361883,-0.13952697644991113,-0.13878271105184223,48954216.483603716,-64.48783906471436,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/82e6641e774798899fa84cb27c5570dc.h5,5.7995503e-06,1.9179301e-05,3.606543e-05,-0.2624101161118992,0.014752515212454402,0.05039278589396588,51937404.172247544,-67.14599991397482,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/05c83bb49e816b5a72f9e304aab26df4.h5,6.7653826e-06,8.3958659e-06,2.7621394e-05,-0.22198082176044598,0.005516172323093311,-0.0334204762990923,46978936.46057057,-66.51789567446302,5.091632201732468e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/64e9fa6e1b824e562bfad2ff69ebaeb4.h5,5.9504099e-06,8.6269626e-06,2.5349331e-05,-0.2624101161118992,-0.007074884194442908,0.05039278589396588,52684403.64058598,-67.37543825734174,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3625ebad66f8d5d7d51ebde3c27e6ee2.h5,2.35467e-06,3.8476537e-06,1.9161289e-05,-0.23742074839650887,-0.026816539315189687,-0.007480185001670173,49425960.01886763,-69.27130948153453,5.085548468430243e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fa2cccf6570e3589084df021eb2fa7cb.h5,8.7090851e-06,7.6974529e-06,2.6394457e-05,-0.2030041246571457,0.021565461415438136,0.0413374679250511,50294295.43035646,-69.21701987093275,5.064107392745751e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/92c8989894bce8579d102016e85e8256.h5,7.2058843e-06,7.6908596e-06,2.4888398e-05,-0.2244499235705215,-0.027301800893997252,-0.05022515695463738,51013522.97712577,-62.34613554025031,5.097555886530396e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/55ba7108955b5b69309dd43b8fe6db5a.h5,5.3850693e-06,5.0544656e-06,2.8540614e-05,-0.23840565630867594,0.01971699085302874,0.023719102299972872,50689485.163958244,-68.05800458243023,5.013988160140748e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/69de2a052d46fa6c54015aab8c83cf40.h5,6.707428e-06,7.6458958e-06,2.6334395e-05,-0.212894323100933,-0.031183966547660376,-0.021614524261028615,51748781.96354791,-69.15779506891387,5.086979346425152e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dfa351a03846d2486e72a8fe0a61b613.h5,7.255308e-06,8.6651529e-06,2.7441154e-05,-0.2126345340507136,-0.13971527922050792,-0.13214103340611982,51383190.98185112,-68.47509911720222,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f21962b815088b3d1ce357adf3c5e250.h5,7.7694076e-06,7.4519097e-06,2.5829206e-05,-0.20779775756984684,-0.05461492599614405,-0.029950114779680157,50864282.70018854,-65.66072375460342,5.088526305056674e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f899e9c01b68fa20c091e0f684629b90.h5,1.2354131e-05,1.0900508e-05,2.1391813e-05,-0.20914177665765926,-0.13952784665563792,-0.14381094434044187,49548932.46033159,-69.35250139709753,5.008196089830292e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a8e619d800c808f22c3333f52aba7d21.h5,9.7431261e-06,1.2191797e-05,2.410224e-05,-0.22254892718412514,-0.1262245340663019,-0.13260218506831647,49530148.417178154,-64.73733960846101,5.002655624620096e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/562633278aaafab41385b18142843241.h5,7.1829821e-06,1.3467037e-05,2.7906426e-05,-0.2624101161118992,-0.007074884194442908,0.05039278589396588,51937404.172247544,-67.14599991397482,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4f18c5bbe8a2d83056da9b80693dcfd7.h5,5.6104993e-06,6.7620879e-06,2.4171843e-05,-0.2242903762064714,-0.027966995810105345,-0.03365973632672561,52972859.04043141,-65.53259656995894,5.038969061824827e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ce6927aedb160858ed47745645a7f771.h5,1.8521266e-05,1.2116372e-05,2.7994179e-05,-0.21931798619531834,0.07617044795911687,0.12359603839477261,49392859.100875795,-68.82459148611947,5.007238820065599e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c5a767a7d06ddcc73b7ba072a09e858e.h5,1.3057637e-05,1.2650713e-05,2.2840735e-05,-0.2045426157088576,-0.010903326654444895,0.05850508595763539,49583501.620318316,-67.08985561506049,5.051073244488463e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7e9d308fe359440ad10156b1eca2ec80.h5,8.3309536e-06,1.0390985e-05,2.6280875e-05,-0.20839770787248849,-0.13952697644991113,-0.13878271105184223,51457641.7433948,-69.82000019823253,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7af363413466d9485fa26c0aefa99162.h5,4.3515197e-06,8.6984212e-06,2.1240891e-05,-0.2140381151940405,-0.01108947159124629,0.024930502875575293,49620303.99849621,-66.45460465667993,5.052719655778927e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/caa1f4a3f4b2437e1a0f372417c95cf4.h5,7.0199689e-06,7.1482379e-06,2.5748441e-05,-0.2148348549058416,-0.01689360256534143,-0.008000858418363056,50408194.58093227,-62.054048768506114,5.042655089443824e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8b658f6bf1d98ebf50a9037e75dda3fb.h5,7.8070495e-06,8.0571991e-06,2.5738793e-05,-0.21130306925169676,0.02107347903811602,0.03925280259598007,50293338.36203021,-69.20231125885677,5.068697994321608e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/6d180552b6941cc891bd61770c32e799.h5,4.7991958e-06,4.120188e-06,2.8442212e-05,-0.23152189963423914,0.010971733765224046,-0.00525071141772129,48556245.903431766,-67.90662985111068,5.04669759441345e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7187c632fd01c09d0f959af96c325341.h5,7.4885668e-06,1.4059947e-05,3.6820974e-05,-0.2682000636417611,0.013487933395331584,0.01631773789753045,51938947.41000216,-67.10638031925738,5.083973970254472e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3823492d29d49cbb0bcfafe474bfc1eb.h5,6.6081536e-06,9.8763668e-06,2.6466762e-05,-0.2624101161118992,-0.007074884194442908,0.05039278589396588,52684403.64058598,-67.14599991397482,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/412d1c1179e0c6f5bd197c4cadbbeb15.h5,5.0571004e-06,6.3235329e-06,2.0785932e-05,-0.21285415071281383,-0.07714798726559631,-0.08002417037681332,49450612.58913307,-69.26888809763196,5.07243441257988e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7c7c577f8b971f79c5553b270bd181eb.h5,6.462758e-06,9.0057038e-06,2.5304471e-05,-0.21268351497638466,-0.13952697644991113,-0.13878271105184223,49545517.11415911,-69.80350286125838,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/19d6172690c37b316fb3958ea70d5d3a.h5,5.4502389e-06,5.1093024e-06,3.3881752e-05,-0.24314911409622883,0.00982090787194858,-0.010927604657298674,50972102.141845375,-63.806972807252464,5.023560550915007e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/132156f41722015f433725e7acee5974.h5,5.8026884e-06,5.5452071e-06,2.212915e-05,-0.22245161256624665,-0.019999453180946813,-0.025326207365053765,47098317.25623427,-66.11168255938503,5.094340892710982e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f1112fb402aba818d0d2319f2ab92bcf.h5,6.4370005e-06,9.0025543e-06,2.5275939e-05,-0.21268351497638466,-0.13952697644991113,-0.13878271105184223,49545517.11415911,-69.80350286125838,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b8e0a0c868c2749fa7f9d9b63365b329.h5,7.6090104e-06,2.9662363e-05,2.4515231e-05,-0.22176779120176413,0.04519093357333136,0.0002523419685370176,47902495.803751715,-61.44113209046236,5.093305521813204e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5e081d37ef9ee676d397773e6c4809d1.h5,7.4819685e-06,8.1272997e-06,2.3441506e-05,-0.21673346746716987,-0.016213319680073474,-0.02880448172601042,49450176.804825015,-69.18880940529196,5.012575095125943e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fbbda57c910ffd87bd5bba669e16fbf9.h5,5.2094314e-06,1.4958091e-05,2.2772688e-05,-0.23239439684525148,0.0161429450709892,0.027425897531710618,52641843.03675673,-69.56557998526101,5.051519716175621e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fb38fca67e76c90450b4c22f263bf1c8.h5,5.8142994e-06,1.8270985e-05,3.6200858e-05,-0.2624101161118992,0.013813059966867106,0.05039278589396588,51937404.172247544,-67.14148294044247,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e452faa7f3744ab133a81e3997021308.h5,7.8992835e-06,8.1698383e-06,2.4259056e-05,-0.2296140633399845,-0.010115695423489064,-0.03839458549811277,52726279.544668466,-68.29088590440398,5.001483348001738e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/53cadfec203de4c26459a9bed579c067.h5,1.020055e-05,1.3281568e-05,2.6162191e-05,-0.20057972662211052,-0.03641315210215326,-0.0028783830710009464,51740691.30912881,-66.51626168079613,5.033866006032579e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c4c284eaf85c3ef564758506479cdc6c.h5,4.8018673e-06,6.3076324e-06,2.0426874e-05,-0.22201642403609326,-0.04795110325375987,-0.05095396384669091,51685591.88855986,-69.81780407027708,5.073039883774505e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/77b501888a72cf5387eebf9e7de0e915.h5,4.8256381e-06,8.0058204e-06,3.0384896e-05,-0.2502951092402915,-0.00986160167064047,0.013147835168112715,52054021.15326054,-69.01878419814211,5.052587617674985e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9b81b6eabec54ad54357d1de290ce6ac.h5,6.1837818e-06,6.7000093e-06,2.465578e-05,-0.2148735886810197,-0.023308453199387267,-0.021801401279427236,50214478.88398137,-65.66507778043275,5.042655089443824e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/06101c6f784ebae752184f7ac47729e5.h5,4.7835385e-06,8.4650739e-06,2.9188105e-05,-0.2644005749647815,-0.007074884194442908,0.052251102142959235,51937404.172247544,-68.85140588112431,5.07847880134516e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a9aa40505b2406961a82bec277b2d4c7.h5,6.5053146e-06,7.4339783e-06,2.2879645e-05,-0.20063317835535877,-0.056179484268976995,-0.038183305526020214,48617406.4990417,-66.22684183362867,5.004089631983727e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/6311699f320ae7b330b47fec5bb2c7a7.h5,4.3923526e-06,5.8187349e-06,2.3589435e-05,-0.23821765465248507,0.003466924360211558,0.001172720572628935,48750770.3229546,-63.58039310805997,5.042905932209735e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/74e0d8869dadc2f25cc0f8f550f9fbe4.h5,7.3133495e-06,7.3155341e-06,2.6075821e-05,-0.21408704469691264,0.027249955137394984,0.025403374970615823,48216959.58827375,-66.2346751882905,5.032021809652701e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/03e01fb6ac4a8e3d8335367fd56caf33.h5,5.7817175e-06,5.858518e-06,1.9233514e-05,-0.21854406402057347,-0.0007498994727259617,-0.02565918112338688,48035836.58118034,-67.44192056953855,5.033385295910144e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f57c2874c07b5fc682aee4cd2b7cb7d2.h5,8.9276638e-06,2.9137804e-05,2.5597626e-05,-0.22055328814592398,-0.06384678490337921,-0.09321398593481767,47306248.82236001,-64.91063655679805,5.000869093702236e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1d57437f99384486c2395918b226a5f9.h5,1.0346524e-05,1.3405001e-05,2.5018579e-05,-0.25848997532400025,0.0038536823948460974,0.014550571077604293,52812388.28184007,-68.40716582492229,5.0294007026318e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3b9ec8aefe6bb34c5d7fec18a2c5e1a4.h5,9.8919298e-06,9.324036e-06,2.9441571e-05,-0.2377578537723557,-0.09115047436470397,-0.10022853613729514,51570260.388961926,-60.81014617524676,5.01776138441663e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/efe1cca3982406124ac330a7597fddcf.h5,6.8914742e-06,7.0439132e-06,2.0701083e-05,-0.2147827506603006,-0.014982273355882515,0.0026362636798275326,52623369.53992272,-67.51416077355937,5.022308641640697e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b5de2159d85512decf5bf3c48d6e8f1e.h5,3.4144877e-06,4.458192e-06,2.1174604e-05,-0.22184702088196429,0.004047084093001985,0.010328552883778857,47129241.707372576,-69.60454050936569,5.018695429881491e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7b41c460727f7d5814d0f88991148ba9.h5,4.848705e-06,5.1032185e-06,2.1220524e-05,-0.2406021452093,-0.010908907810035479,-0.003734258820207522,51419148.82895638,-69.12124076356598,5.009786374201059e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/341364ab19ed3185e92e4031e7f128c9.h5,6.867578e-06,2.026628e-05,3.33588e-05,-0.22785152603428024,-0.015988781041623795,0.018029291117428917,48358900.82273231,-66.71728157496572,5.013613417530807e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d74550e782bbc5b2fb52091552ccad2e.h5,7.9213565e-06,2.8610366e-05,3.2578582e-05,-0.2139405617854409,0.05364790480280271,0.016695706572346872,47252612.2776689,-69.89792064151233,5.022888038855542e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e9c061a2955f2c748cd1f5314e2fb27a.h5,5.7357175e-06,1.63215e-05,1.7098234e-05,-0.2295190070812128,0.041787014178822246,0.0075717770011028435,50150729.8497897,-65.10253217022847,5.049693755997471e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/915ee3b546a95ab090585efb4a8fb8f0.h5,2.5497605e-05,2.6648234e-05,2.4726642e-05,-0.22804393544353388,-0.12270886388335327,-0.010461121191368702,51718963.90291174,-64.10500685761656,5.009144622742135e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/54772389e74c57a93751fce72ec4ccf8.h5,5.6918955e-06,5.5472171e-06,2.1129061e-05,-0.2447537961891061,0.025321400513327867,-0.004243178230770523,52074728.18741021,-68.93219068934822,5.007839839136781e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/76eea65e6827a2b1d616a95eb4faf66a.h5,7.5295258e-06,6.7175638e-06,2.0749077e-05,-0.20895954177475395,0.02535165146638957,0.03090937095917337,49828604.09732228,-69.80350286125838,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/24e30bbebebe7f49906943e688fb1a5c.h5,6.3460006e-06,5.4976311e-06,2.3031219e-05,-0.20891226934270868,0.030839428042949854,0.021620616016311003,51479672.38786914,-67.30576641527495,5.037870986746006e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f209b7bc89afa7bfadd101e9412e7cc6.h5,5.2489448e-06,1.5550204e-05,3.5143023e-05,-0.26418072366394,0.024414103190583764,0.02604391262591507,51083785.540408954,-61.07214015802705,5.03480950678727e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/075483715a9b4601cddb8a8a1cb333fa.h5,6.1559412e-06,6.1062273e-06,2.6066413e-05,-0.25157841784807883,0.003699178293165531,0.027270250936348446,52423086.88733467,-66.43282652922016,5.056937011888127e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c9a9233b2044b48fbff2a06918aca6cd.h5,7.5796616e-06,1.0699498e-05,2.036186e-05,-0.20914177665765926,-0.13952697644991113,-0.13878271105184223,49923712.03722441,-69.95547863005214,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f885282104545ea9cb2439d86c84394a.h5,8.3058399e-06,8.8809135e-06,2.0777205e-05,-0.23181550559963202,-0.1312697343542815,-0.13881246368044955,51463041.09957401,-69.95081140793921,5.016407085949593e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/81b1797412cd502a1c6eeff02d6e6615.h5,4.5265326e-06,1.5054529e-05,1.8474906e-05,-0.2669592969049809,0.11829510369249069,0.06254653826883226,47689936.043310106,-66.67488372868551,5.036056196762273e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8db8aa95a937b7b4e6f3f79225955afe.h5,3.2630698e-06,6.5579528e-06,2.6517622e-05,-0.24556669411830073,0.010030541414324318,0.003842296152903959,47359691.05436386,-68.5289649322352,5.054307114023101e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b8f3ba049f505995e244948c0a97bd07.h5,2.5828717e-05,2.3606424e-05,3.8569539e-05,-0.22128960096635883,0.021765027705806364,-0.021732866614318534,48823282.80199173,-60.316409101121906,5.068566177643051e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/cb899938b44a5244ca93f293bee53e22.h5,6.985368e-06,9.2649839e-06,2.5097921e-05,-0.2008662780285509,-0.0763925697824586,-0.06145444644888252,47103152.90605075,-60.01962883741466,5.012374967882095e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/70745597ca8f3d812c4b8a93d25d6139.h5,1.0957023e-05,4.753836e-06,1.7910331e-05,-0.22492403316224552,-0.03591080713627369,-0.002994274990885104,48964781.67048028,-68.71940101160509,5.058756080342636e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b9edab111b45d77d392d3ebac29a06a9.h5,1.4223787e-05,1.0913665e-05,2.8302927e-05,-0.23283167893785858,0.06570881027542518,0.025018773841140818,49428865.313838534,-59.05342121252015,5.091479722004513e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3f06df3db9f62fdafdcc7e3dba4f1d3f.h5,4.6295764e-06,4.6538502e-06,2.77905e-05,-0.24254087527661175,0.0008020655755520563,0.011608887454477742,51672016.15294068,-67.40384788381188,5.001925061519223e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/61ca37b8558b4a45f3588eb538429eaf.h5,8.380823e-06,9.5132697e-06,2.1441873e-05,-0.20373038240466468,-0.019916965025379613,0.0008707786741025056,50587372.67977774,-64.96922739239395,5.016381026300625e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/67eba515d0555f01d173adc43f4a9a90.h5,5.3992135e-06,6.6735524e-06,2.37387e-05,-0.2067166388050054,-0.04524448741179621,-0.057828259983011304,49044602.41185293,-69.90427784857422,5.048952052961594e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8ce5640a3b886373ff80959fb53221f9.h5,5.2328488e-06,6.1942907e-06,2.199554e-05,-0.24559798201882538,0.003747639608700122,0.014550571077604293,52812388.28184007,-68.4019870185408,5.0294007026318e-10
