filepath,distgen_total_charge
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f7a7381b338b17073f54593389836d8a.h5,5.014628735232929e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ba3bba609fe3d62cf28185cade1c1632.h5,5.091381197051531e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/27f7b24797c81817b35bd495def22860.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ab6d12315c3415e1cc6ee2316cc5d601.h5,5.056398259483867e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1c9be0dc30ee76585e8b4212f264aa5c.h5,5.07617498622563e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6d5530479796df67326941801bb254c2.h5,5.080362946425305e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5148095371938022fde2de7502bdc2b2.h5,5.063112801370631e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1923a8f00139f599975bfaacd64fcc94.h5,5.034310404912556e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/db3240eec2f86d746345a7c5aa2725fc.h5,5.051266057135137e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0496dcdc812920a1bbab9a9015af8cab.h5,5.083191271468784e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/28b3006d1adb0077c7c0391263bbbe31.h5,5.027532567314565e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b5a7ba4003f604fbf227fb85a194197b.h5,5.075836821680235e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/663b04e9dfb6f7e1c9395673edce9c76.h5,5.081297594545923e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e36ccab8e19c6dd8f23e94ed1012e0b1.h5,5.012461583570931e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1daa77d132fadc2b76f51294a688155b.h5,5.019207347168257e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a6222b9f05a2be5199c5f7164b3494c5.h5,5.01332729286492e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f05ec776d7bc23f569e9bc68cfcd4d09.h5,5.031364618443807e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0d46da3ba121a318060a397b2e8cf3ef.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7802fba387abb05ecda8e21ed1930d50.h5,5.049693755997471e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e12dafd99a33918226e8c08da5c3e6e9.h5,5.010902074251277e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/dd9abb3d0a3f48518558ece6f581cf0a.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2654d699b0387b0429f9dca5284dd4d3.h5,5.067907169635746e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/841e358af58ce3907f95e05719941702.h5,5.009340671392342e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/320735194fc9c8c0c769620df082cb57.h5,5.092495316157682e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8fa452830e5db59b65ed8803d0da952b.h5,5.026572056212793e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b5b14426c91623e1b4b0e42157264d45.h5,5.07759776040665e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/db66c1feae1809312b29f3c77a72359f.h5,5.036320654873131e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ed96fe8266cdfc393da9982606b4cb97.h5,5.039802175501062e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/33dfd73ea477469ad6cb54a570cc415f.h5,5.09989246306832e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d1bf6910c39771cff86554ed00d71438.h5,5.025166657783517e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/977ae5285f63476196bb05d9e5154eb3.h5,5.003926178354072e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0daef695a3ed7a6f4e161d44e0401453.h5,5.069024944159005e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c5ee85bc5a7b88118041b1d099b20c45.h5,5.033456484043441e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9b4bdcbcb280e7cc5a95834511d4f98a.h5,5.013519041272741e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/73e82ff720fcff288510fd20335f2d51.h5,5.001983197428897e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/07b70bd5d2cf3e7f6ed9d24fab294610.h5,5.089131871242967e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/160d098cceb5e3600bc1a5b74603deff.h5,5.033280879815869e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/42fda5ef9e7d1f9db8f8b33d27eecaa7.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b3c390e9a52e303b730b06363fc67fe7.h5,5.025166657783517e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c2d258749bfa511d1faaeb7b9a245077.h5,5.023808792416248e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fe39396dfcdd5fb6add5aafbd43d794f.h5,5.048952052961593e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e23bb357313dafb39ecd384500bf070b.h5,5.052810778480636e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7c32969ecac260b6e45be3072c9bdf39.h5,5.049693755997471e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c6eacdac26ebd16f4d136d4d31a24124.h5,5.092133622217536e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/64652aee48cc8aa1348c29d99d69892a.h5,5.084874365637395e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2a331bc199ffffa164642709be0c280b.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/021863890ecaa4f63318a891d28b4bd5.h5,5.058813394479404e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0c03a73fb4848f5f4565a27ffc3fab83.h5,5.066038267996308e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c1c3fd423de8e410d6324c71338f0d10.h5,5.039746922880396e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1f9aed26c1ff308102a077d5ad7daa3c.h5,5.04295197877794e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/84863d7820f11d505ade1fc4a90b89f2.h5,5.040680265878274e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c3c1690ae432b43af6adb525d0168d85.h5,5.070949093321843e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/68f10cd3f08966021492005330b2eb46.h5,5.007272126708675e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ac589790153c515e6f920083d16bfe0e.h5,5.053106918916088e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/84f5c27807af61dec2f5e85b7ce7531b.h5,5.05557721296946e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/35d89163ec76ba7b4c13a509c292dd2b.h5,5.016854282322538e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/580188b639b355b2b7fb1b1baf4058f0.h5,5.041589195931289e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5926b518aa9be9208a48eac8335bc3ba.h5,5.056306161797647e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9ea4c399bdea78315c0674e96b7a7526.h5,5.010944059370806e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3d05f7bbb432fe2089d075b1dfc66809.h5,5.042655089443823e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d06e438a472b4121c8f389103021b294.h5,5.052985671847654e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/355327ff7303cec1bd13222fb47cc652.h5,5.040465575049686e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f44133f2dc0a9bf0fa3bfee6d2a8f1d9.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/daa12b963d5fd99dac0dfceb6bf6f3b9.h5,5.048314341711577e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/40eb53a710df955d64044b990924f037.h5,5.07319816357324e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ac3aacfb15fc328bd1c2a56092fc052f.h5,5.084560114900771e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ec8e60386448c3e99b2a439f55362673.h5,5.087274557513547e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8b78ae07b8fc2a7f83b68dc74b66e428.h5,5.022400308989848e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/dfa8649751626f4523aa3ae03d7297fa.h5,5.060812573463562e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7ff272c82aab46276ff3f1ae43064e4e.h5,5.08929181182596e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/973dbb8bee2ede4a0ff2c5b8269919b4.h5,5.05287257968047e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/090c15fab2b5fd4e73b944e58f3e86fa.h5,5.04921448037043e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3265e66375499ebce0f03aa1cb1379a1.h5,5.069803738467618e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8844a40556d33b4aa7b1d3e0eba6413b.h5,5.031133112556702e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2c52cc4aea88b6f9730c632474a8335c.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e36cf7dbe14d7c05094c964496c322f8.h5,5.028691884424782e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1ecafe0d0440ffb98f8b06f9e7eaaf5c.h5,5.077324952190242e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/092fa78f9d01d280206820d67ac879a4.h5,5.081946313689676e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/70d53561276e3ae872cdab7b90e988c1.h5,5.067437300212126e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/36a8e5a54b0847c2fc7c1bb12d7993f0.h5,5.007947502721616e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/79f44de5343b2077066217a89f2b8ea7.h5,5.07594328289466e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/77a22643ad9397e6829cbc33733d41a2.h5,5.054957641015145e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f7219c99c50e29640f5f735aed2c6674.h5,5.089194868235093e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/130109c446ffd3fef5f89faa4e6d3807.h5,5.049693755997471e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6af76b9ed06ff70e383b08358fb674b8.h5,5.01099410329853e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9826e4109699d23ccb93988598cb3afd.h5,5.046860249819123e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/668c4035b6ebeac8c90728fd3cac534e.h5,5.005680754386488e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/36794cab028f6afa7ce1f059610c11ba.h5,5.082984085546532e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/770b3c86db1696879b960c2c1c74fd14.h5,5.080933571819638e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c6e5e3c6901515ec683691421d130b0b.h5,5.020252449870635e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1e779b1f56088290fed4eb7ec008d67d.h5,5.006099201560228e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/65f8be2a37c2a5f4787bc67d0b9c6ccf.h5,5.0686324636419e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/61d83138f9afa9f2f9886d08875f7910.h5,5.000079221432879e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/96cc5d60ef1d45ef388061938a2000ea.h5,5.016476095035775e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e96f6e702a2ac4a69245c4187dfc48cd.h5,5.035319446734753e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/35b4b5b7b17dd46368cbeefbc5c83611.h5,5.091873086735751e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5412f6df7cfe0c917eaee5b36e220cef.h5,5.045684187656385e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/55982ede435339cbc356cd55e7fd9f4e.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/62e0db7b18576b4ef2fa666cd973c3fc.h5,5.055226350339267e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/45f9a8a4ef595fb743a7f36b08071e86.h5,5.099524140951673e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/dc73c6d5b96b3cd33a0c3bd5c116dd23.h5,5.021379111332584e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b8f1d0a725cea4d05cd2dfa0a5d77250.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3f0d0c10c7a7118e27c99cf635dfe085.h5,5.035290826552027e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/861fb2285b3978513380646b13e91039.h5,5.068833398054456e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b410d332fbf93c122b14a15ff8d7bb6a.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a857313b7498b29f07e05e6534f52523.h5,5.081015147557868e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/643c51db1e9f8f5278dacc91c3a17e68.h5,5.036770639035987e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/728ca71d072dc6a5f787b51e71bd36ad.h5,5.065368442715492e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c5580979e67b0fbe4f7e8cfb54068e83.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/796c1dfc4d16ef6f0daf4e289fa5d881.h5,5.048952052961593e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2377a037d0cc7aaeb0af3c6235461403.h5,5.051042353348029e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/271c2caecb931fa3077fec1303adc07f.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6f526bf2356c91930db0b497c0b162ea.h5,5.029358331166815e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7c1fc495d0f007f4b57b72fc35ce0699.h5,5.08471517937374e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/de3c78d8e7bdb0e6470fd83878854298.h5,5.004823625997836e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0e52009797d0c5a6ca5eb5c4d3caa70e.h5,5.02941945321246e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d6dbafe54f48cbc2c2b943f82a3cb55b.h5,5.091658436884479e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/30ddbf5cfe80c207a01ca38ceb5a0763.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d20636acb6ceded27818b2de92ec788d.h5,5.008847618725284e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6228ac4f795227bdf3bd47d33c32cd0d.h5,5.083343045685077e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/36a7e5c0601436975e6113c3dcfeb7ab.h5,5.014334674822265e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/adc0860f8c89619c52a8462aeb6b3751.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f226a4dfc12873c745a81eb7c4fa457a.h5,5.079068489130595e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/861a91cea9a72cb3a38e05b3399eea11.h5,5.082378341924173e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7a50d3a0c3514c831635b2c1f17501c7.h5,5.090604397839497e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d638cb19888642e96c6be11d5bbd6242.h5,5.028564992414464e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/14cb4b4c5b57609c1e25ecbd82488ff3.h5,5.024052998446182e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fb84b93f8af52c3d3325f5abee859df7.h5,5.056306161797647e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b6ae7bee9a38ae97ad4a3dad67a91bcc.h5,5.013716029637867e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6b7a9100d64f0e031f381ca4c2a04088.h5,5.008373209528274e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/eeef85d31115446ab9981559b4a88f4d.h5,5.0294007026318e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e3a8e315a8391d31f811d194738e7b84.h5,5.016516830433951e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/720a62d46965685118d339eed3315ede.h5,5.004790722630259e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/66df3ab165e9abc44ad9180a0971782a.h5,5.092912753507274e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/89852653017edaf456de267a5cddc09d.h5,5.033378776914901e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/82ac2f66dd1103da035d1a1478f532db.h5,5.00245801712543e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a120223b069c1e2a3b590cf76ee42ed5.h5,5.069362869914027e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/22219b0ff649e6803d165f696821c2be.h5,5.051073244488463e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7e6136f09571d572dd20dd125ea246b7.h5,5.032911384190243e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b082ec620dceef24c39b7755c2df9d2a.h5,5.005133478816626e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4165f13506313e39d1569d16af1f6e8d.h5,5.033544465471615e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c4b1ef76396fef4d5e1e42821a1c0809.h5,5.099525137994251e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6a08363ab060e5cd6f6860faefb4fc80.h5,5.089193548883822e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f7440694bd7cdf5f217e3e45980fc226.h5,5.057353787876178e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b6ca4e853e73f57eff81ff1b960678f0.h5,5.055150902686562e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2b5b0e20329c45ee893075f19914d7a9.h5,5.036400022116692e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5209538ba2c8b1a749a0ab758232b897.h5,5.097394537601813e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a7ed49cfdaec62b7a23ea0e512bd7628.h5,5.046238856098272e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b087876b7a9c2268ff95ca481798bb2a.h5,5.028487798033412e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/33d36c2ca7b8cee13556adb9731319af.h5,5.00505199207145e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b53aae99875185cb382053feb8d26f9e.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/77e534bcab5bd8dba671adf6ec5b8151.h5,5.016476095035775e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4c8cd3eeb1edb4f10cbe4607b307fa07.h5,5.005772394873523e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/023c7f5711af7e73c25deeb977f54487.h5,5.098841292636008e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e8766d11d774dd9856c3c26ea8361217.h5,5.013578422405454e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fbad1b9040e1a22ee658a9c232b480c1.h5,5.017259972166052e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/508180086a44bc2a6b6f3b476c054fa8.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8d8b467c2d29ac5572bb717a81f28785.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a57c0d9025a814363e95539de1b52b3e.h5,5.005567341072532e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/989dcd17ff853142c5a67ec3c4e0085e.h5,5.09560531721652e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cf14f9a397a516b786fbeeb4ec335036.h5,5.025298180683855e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6b01e426683503731a36c86a8603aa45.h5,5.013976223290673e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e903b8a90d3ca10565096baac6a12c95.h5,5.018661950687742e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2ad1bc314dc64494c3914aa1e8dbc74a.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/23c12d118a8ccd9928c46940925f3335.h5,5.013122826393072e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/681bec2bb1e5c778e7108621d0ba98e5.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/bf9ffb2bb4464663455164a6867bcf91.h5,5.000388645269659e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7c16356918f84624228db7f73b8554d3.h5,5.056963715998097e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/557b658ed8e2885f3c4762bf19290e6c.h5,5.029659984437683e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b645769846d791d8b3a453bef4fdb65a.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c7bb7a74b3c3880c45d9e1dd920997d1.h5,5.090443630282461e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3ff4950c911118505d85530b10083bd9.h5,5.038422107529812e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7295f7d1ec50ca80c8c172aaff680575.h5,5.091055592391445e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5371db3ac7918dc2e819d0c373f979de.h5,5.031015162355056e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c706fb11d5ac627e1916a7afc0e62d5c.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a389246998698b609080827e56bc0184.h5,5.043126822106959e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1df981d57f67beab9f89a4a108d851b6.h5,5.035107512663433e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9b0cf1bfd3580c3c54519aecee050432.h5,5.004788450761324e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e26dc4b4b40c5109f3834a5b6730b8de.h5,5.064415618253447e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1af0ca0caa290e980abcd7c58cc83c2d.h5,5.010104652953747e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/26230e88f065d5af8ba7d998a707c2cd.h5,5.06064640402601e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/50603da66a8d736734982a48dbb4ca2f.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/61929bdb025d26f0a97a594e15a58edc.h5,5.01718652664298e-10
