filename,norm_emit_x,norm_emit_y,norm_emit_z,SOL10111:solenoid_field_scale,CQ10121:b1_gradient,SQ10122:b1_gradient,GUNF:rf_field_scale,GUNF:theta0_deg,distgen:total_charge
/sdf/data/ad/ard/u/tiffan/Archive_5/9abf63f81f700d61a3785cc12d5710e3.h5,5.2608898e-06,6.0198176e-06,1.2122376e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/61f557f833c6b4ee474a0895ace86f2b.h5,4.911603e-06,5.665324e-06,1.2063886e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8479c6acbe03cf269a31b6be3392653f.h5,5.2586285e-06,6.2422106e-06,1.1797041e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/780bd0c017d67de848ce7ee3223ef678.h5,5.9227166e-06,7.2216516e-06,1.4542767e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f2524480ae69df5b12c98d554a289664.h5,4.9081625e-06,5.6585496e-06,1.2080902e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e89c7fe043b6fdb6b77d8925be07b59c.h5,4.9072884e-06,5.6597902e-06,1.2099617e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f25bc201b638a7e3a8e3e23eb8721c43.h5,7.1402496e-06,7.7247921e-06,1.2062904e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a82c57cc9f89ca17893eecff44dc9638.h5,4.9064244e-06,5.6594601e-06,1.2124255e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c7449463bf62d5fc63f09e2c9662e787.h5,4.9998139e-06,5.8053145e-06,1.1014579e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b3bb7d03287dd418c38d9f5c3671bb5e.h5,6.7670164e-06,7.1128013e-06,1.2164453e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/aaa55382f07241b4c272db1eecf64f92.h5,4.9123958e-06,5.6722596e-06,1.2106039e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3734da3f765e3a71973262bf8c6274e5.h5,4.9066318e-06,5.659466e-06,1.2123822e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/613b301967bf06e00b4ce6e8bb6bac5c.h5,5.3594654e-06,6.3365451e-06,1.2551212e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/91c41bc2cb5d224cb2fadeeb915dc717.h5,7.574219e-06,7.5667387e-06,1.5825927e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/432d9f67985b25a6abcdff1fb931b1b0.h5,5.2733054e-06,6.2538354e-06,1.107227e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/41bfe5be718f9e9ca3a2c556816700af.h5,6.0518499e-06,7.3701414e-06,1.4693914e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d6782d4e599761722568a027f58104a4.h5,5.4450942e-06,6.5803699e-06,1.1349645e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/cbf3064074b46c4e4d740b1c650fc96f.h5,4.9063804e-06,5.6595255e-06,1.2124632e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f5c449009acd710fc5f49b8434143e1d.h5,4.9063799e-06,5.6595929e-06,1.212462e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e95f1ffd29577f56f02ba91b5a3160b3.h5,4.9073569e-06,5.6608597e-06,1.2116789e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/78d9cf8f1bc7daa3c11168c458235e10.h5,5.1059772e-06,5.9602963e-06,1.1574266e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/81e1be8a16db8b5538d8cd9afd2d5f16.h5,6.1136348e-06,6.5742285e-06,1.2154319e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7f92f9dd7936368cb0069b6d4c8ef72f.h5,5.3854356e-06,6.6362233e-06,1.1677673e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ef6cf290b62623f7d05e3118b625e772.h5,4.9064185e-06,5.6596534e-06,1.212438e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3450fa4e0069ad08750c3c6822e4887e.h5,4.9081972e-06,5.6616303e-06,1.2101143e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/208c507db32149f541f5b423cdf9ac09.h5,4.9064321e-06,5.6595954e-06,1.212277e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7b8fa6bf128d4d3b843c035dcf1fc08b.h5,4.9067315e-06,5.6600955e-06,1.2122853e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ce71e2c0dce24b46dccd4993ae1f3b04.h5,7.8874755e-06,7.8133589e-06,1.7633255e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c1d7cbcd3dc1ef49b3676f23244310dc.h5,4.9436959e-06,5.685493e-06,1.1711794e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c72a2361b1bb40cd14747f49757f8ce9.h5,5.1134736e-06,5.889172e-06,1.2153812e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/9deb294eac409064d1abd49580c59f73.h5,4.9069407e-06,5.6597896e-06,1.2121806e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/13bd91fd69ef68dd986435140fe26405.h5,6.5643894e-06,7.1959848e-06,1.1931594e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3c863023708fd8ae9dfb871205cd0e7f.h5,4.9064031e-06,5.6596682e-06,1.2124527e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a8351a90445885f1d01a430f36729f29.h5,4.9063877e-06,5.659643e-06,1.2124537e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7ada361d6de3bc5373949c0982288218.h5,4.9065406e-06,5.6595718e-06,1.2122258e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2633e9be5898aa76389b56b302ed9b22.h5,5.7417913e-06,7.0886607e-06,1.2716329e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c000a2377af69f267f04d3dc675a686d.h5,6.0328143e-06,6.5047671e-06,1.1963993e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1294e5b82a79e898b7032eaaffa1fdd4.h5,7.3892564e-06,7.3499982e-06,1.4714578e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6f9888ceab26ff96e5da5dafa3e2bb28.h5,5.9125072e-06,6.6577761e-06,1.2069021e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/038dd86a577677b76e4ec6fc6f6c1ad8.h5,4.9642158e-06,5.7626037e-06,1.2208555e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ce02f1117f5396a67bf61470b2407a5b.h5,5.0241435e-06,5.7458763e-06,1.2058645e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6d9a7e4aad75a95e67ddfc29389011e4.h5,4.9064582e-06,5.6599327e-06,1.2123549e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b2b6c6a10262ccae2cc0b99777d3bb5e.h5,6.8991486e-06,7.2453681e-06,1.1859346e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c92db7bdb46f0176608f78c485f16f0e.h5,4.9082191e-06,5.6606635e-06,1.2102048e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b92610dede377fc7b462b18fb074723a.h5,4.906372e-06,5.6596193e-06,1.2124554e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/40e9c074f4e6f2d3850fbe2949dd2249.h5,5.0700398e-06,5.8697348e-06,1.1627935e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c5f668b2775456f590f8b99694c9aff3.h5,4.9637439e-06,5.7070636e-06,1.1702526e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7860e3a8af054424c0e461e27a5eca08.h5,5.2497131e-06,6.1852154e-06,1.1185447e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/925c7cea4973272b259f607739e2536c.h5,4.9208993e-06,5.6720969e-06,1.1942075e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a7b93635bc5f9d9afd09f2be2686e06c.h5,4.9072566e-06,5.6600942e-06,1.2105243e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/423a87ad680807cfa51e459a0b0a4aa4.h5,5.9798919e-06,7.3384892e-06,1.4743384e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f201096b784cd4ddaa5fa61eb56c338f.h5,4.9129162e-06,5.6675399e-06,1.2104108e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/fe406942cd91f36d53ef2418e0e4e361.h5,4.907596e-06,5.6603904e-06,1.21241e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0591f68ad53bdee280983a1e73cb24b3.h5,4.9292658e-06,5.6714795e-06,1.174031e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1519e8a8cdce263e71cf83a3ec1f6694.h5,4.9668908e-06,5.7467762e-06,1.1805346e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b772684d6c002cfad0c9c2a4d91be815.h5,5.1198739e-06,6.0956425e-06,1.0822221e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d0bcae6f93e225058ff542b294e5064f.h5,4.9072927e-06,5.6601705e-06,1.2104067e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c4ec44fe3f2299ab1b3bb526697c48fa.h5,4.9452283e-06,5.6889108e-06,1.2112911e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/20670626c0fda4ce37a800085c9867b2.h5,5.0883076e-06,5.8549555e-06,1.2125598e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/9dcc1f97a3412cfe050c8e6028d66f88.h5,4.9120272e-06,5.6716807e-06,1.2118081e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/156130fa5c728c4c57848dd50d791bc1.h5,4.9063807e-06,5.6595873e-06,1.2124495e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/294721f87fdf789b16bd77e0b346fdc8.h5,4.9063716e-06,5.659617e-06,1.2124513e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e39843789d1ac0326b53047ff965ee92.h5,6.0789969e-06,7.3806985e-06,1.4540629e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f8949de4e75ecdbd6029d7a5c677d63f.h5,7.8085247e-06,8.3474999e-06,2.269054e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a076662441fd0ec9673196bd0a0292d8.h5,4.9303202e-06,5.7038783e-06,1.2085006e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/508a1a2266398b297f6ec53e2f043716.h5,8.5962193e-06,9.0336963e-06,1.2064626e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2e0c4663ceb3db0e92c60dbbc8fce27f.h5,4.9142198e-06,5.6642167e-06,1.198871e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bb1d62b7be10188f26c4882e06d7ff2c.h5,6.3581246e-06,7.0130185e-06,1.2080948e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d79c2dfee5b92298bddda8e57ca758d5.h5,4.9467675e-06,5.7010193e-06,1.1793765e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a14b417755507184aa9263138ca4991c.h5,4.9338462e-06,5.7132381e-06,1.2124993e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2f6d6f45e5c90228c8635f84f43bbd47.h5,4.9063845e-06,5.6595827e-06,1.2124562e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/282f107e460060ebc31413c7203e6bb4.h5,4.9272942e-06,5.7052069e-06,1.2084508e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/69b0052a261a5253f733d3fe91904caa.h5,4.9065458e-06,5.6593247e-06,1.2122655e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e29bbdb2ac07db444fcacc7cc8b8bc28.h5,5.0587538e-06,5.8955029e-06,1.1961644e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/587c57e8f36b9b6ae257c2dd30c41fa2.h5,5.3184791e-06,6.0737042e-06,1.2123065e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e8d9855acc9730318b9eb2806732f934.h5,4.9089349e-06,5.6608672e-06,1.2063697e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d6bc7f6a64c20d91af8b797380402fc3.h5,8.3877895e-06,8.3181904e-06,1.5144118e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2cafb8be740993ef4e7fd746116b797e.h5,4.91194e-06,5.6580034e-06,1.1973354e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/9c314531da79705b60dcfc455a2d725a.h5,4.9063767e-06,5.6596245e-06,1.2124471e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/830bc1387fff2b7c15a506ada916c509.h5,5.3632555e-06,6.3796559e-06,1.1430815e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/dc69c32694b20294d1a5693f8fa9e747.h5,4.9063847e-06,5.6595906e-06,1.2124309e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8141d171810549de9135fc93629f86d6.h5,5.00582e-06,5.8136844e-06,1.1795374e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e8a43af1f4d944afaecac46b44166e11.h5,4.9240132e-06,5.6763795e-06,1.2031465e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0dd567abdeaf5a6051560529d2b917f9.h5,4.9064204e-06,5.659465e-06,1.2124499e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/cc76672946e9869682a6ea4f095ae780.h5,5.0252613e-06,5.8407074e-06,1.1181078e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/37bc1bd39f8f7dab0f5889ec81f3a04c.h5,4.9079235e-06,5.6626298e-06,1.2120487e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/174e236af360db4a8d2c22edcc782255.h5,4.9064128e-06,5.659467e-06,1.2124325e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2b7f306a41e568a81bc25167151ccea9.h5,4.9070104e-06,5.658218e-06,1.2088692e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/52763c54cb840f0d76e211fb52b10518.h5,4.9086444e-06,5.6613623e-06,1.2095928e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/89b76ed6d330325bd1925242596db82b.h5,4.9904998e-06,5.8091051e-06,1.2130176e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/60c0bdf785389ba445bd5617e76a7ee2.h5,4.9101571e-06,5.6642423e-06,1.2101243e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6f8f6a6be9a81d13f421851d32315f2a.h5,4.9063719e-06,5.6596244e-06,1.2124533e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/441970e0dca0995eb89a0b01850fceb3.h5,5.0841932e-06,6.0025421e-06,1.0826374e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5e0304b90c87a421d25da762ef32e137.h5,4.9063798e-06,5.6596423e-06,1.2124594e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/dffc986ea32e5ebb5d3658ad5af8f3f6.h5,5.3261616e-06,6.0794912e-06,1.2274062e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1537ffc8428b9057801a7fd7ac6a26ad.h5,4.9814934e-06,5.7735359e-06,1.2025866e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/78c5486af7c231d6cac7cd4793aea2f0.h5,4.909401e-06,5.6590181e-06,1.2071998e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/13ff43575c379265c99cf95e044b8d75.h5,4.9064285e-06,5.6594818e-06,1.2124144e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e8c356d28a62bfbd85705e89174b397b.h5,4.936317e-06,5.6906001e-06,1.1577471e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2c4f9a45fc6515bf75ef58e9d4288521.h5,4.9127391e-06,5.6680908e-06,1.2101168e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/51cf221b8ebc7bdede22b867d8989d63.h5,4.9063759e-06,5.6596164e-06,1.2124578e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1f8dc7d6e8d1313c1abeef7a9763117f.h5,5.0395116e-06,5.8945008e-06,1.2266505e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7c896fadf4fd5f49bed54ab834d225fd.h5,8.251712e-06,8.3278428e-06,1.7961668e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/388bdaa1d17619bff1fb41742774c1b5.h5,4.9626206e-06,5.7693111e-06,1.2146549e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1fde34e9b77d793f9a30f5cbdd968359.h5,7.1038303e-06,9.232734e-06,1.6745834e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/00d25e4f90024b7d5e7f775cbcea42bb.h5,4.9063728e-06,5.6596229e-06,1.2124581e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f11bf34c9d0e87a1816706a7908d2416.h5,5.1241728e-06,6.0274902e-06,1.1887317e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/136ed236662a9b7ea1895c520fd3e0fd.h5,4.9064164e-06,5.6595641e-06,1.2123987e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6d3aa5f7356d627c755d54fdc9ecc8b5.h5,4.9063751e-06,5.6595818e-06,1.2124609e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/37222847b15f9227718dae4b92d2c03d.h5,5.2579377e-06,6.2473567e-06,1.2029771e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3fef06164bc7ffb6c4f2a5d150e79189.h5,5.5115477e-06,6.6682004e-06,1.2724238e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8820acf5c35bad2a905d9240404d7966.h5,5.1200515e-06,6.0442661e-06,1.2423872e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a82df466070e409ed7bb64ed6c99e64d.h5,4.9181065e-06,5.6633804e-06,1.1914478e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/04147d7b96205a9b308ebf15250cced7.h5,4.9063732e-06,5.6596296e-06,1.212459e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/28d643cf5e5244a16dce00a592d4e06d.h5,4.9408664e-06,5.6919958e-06,1.1891407e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0a1f476b47542ded3e40a56006650076.h5,4.9356169e-06,5.7172098e-06,1.2131275e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a1c6fafe0cda5fc3ddd95c7b24feb066.h5,4.9326841e-06,5.6725819e-06,1.1502645e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8d3101cc981d5e2c900b6bb9ccea07d2.h5,4.9500364e-06,5.7361594e-06,1.2039451e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/16601a00001ad943b6afb911fcd000db.h5,5.7699883e-06,7.1993693e-06,1.3207952e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1049159f71cf7c38fdb6022404716599.h5,4.9071845e-06,5.6591388e-06,1.2118328e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/90a8382155712f0fd9a06d8b09037fb4.h5,4.9203831e-06,5.6784872e-06,1.2035211e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2722b5db9590ebd62594c286b8faeb6e.h5,4.90667e-06,5.6596537e-06,1.2122096e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d35cd5a510f81b33c10c96a1f77408d6.h5,5.9146948e-06,7.2002868e-06,1.426481e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/212d85a47e86047b1272d3a9d5e69c9a.h5,5.3229185e-06,6.361501e-06,1.1842251e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/97759f20d1e0b4364f07b8a24b6d6eb3.h5,5.1827776e-06,5.8572767e-06,1.1989425e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/acd2362ce7d8671cb094c4328db8ae47.h5,5.1245703e-06,6.0323309e-06,1.1486066e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/892a3a97753fd48465ffb15f85f3385f.h5,7.8928513e-06,8.4973141e-06,2.1517049e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/fa57d76fd16a7e8947ba24a447012e1a.h5,5.7884968e-06,7.2150899e-06,1.4239108e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4069c7bda973d9fc966c17243a89812b.h5,4.9595751e-06,5.7256437e-06,1.1704096e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/15397ed5e0427ec9624e39e072be7d01.h5,5.3483818e-06,6.4717236e-06,1.1443498e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d406c02106c5a839cdea685b6c9c3c36.h5,7.5342028e-06,8.0702504e-06,1.206358e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/683ae56eb8261e83431fc3afe6cc8e63.h5,5.617035e-06,6.8667797e-06,1.2285604e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ce1d65c1ffa912d3aad964c8bad7d608.h5,1.1709868e-05,1.1731333e-05,1.7666702e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
